tick	event	player	target
1268	pass	player=2	target=(536.993,494.719)
1269	pass	player=2	target=(533.093,493.834)
1270	pass	player=2	target=(533.647,494.112)
1271	pass	player=2	target=(529.840,492.885)
1272	pass	player=2	target=(533.795,493.487)
1273	pass	player=2	target=(529.818,493.055)
1274	pass	player=2	target=(531.887,492.561)
1275	pass	player=2	target=(528.016,491.553)
1276	pass	player=2	target=(530.049,494.998)
1277	pass	player=2	target=(527.745,491.728)
1278	pass	player=2	target=(526.882,487.822)
1279	pass	player=2	target=(527.334,491.797)
1280	pass	player=2	target=(526.615,487.862)
1281	pass	player=2	target=(526.499,491.860)
1282	pass	player=2	target=(524.327,488.502)
1283	pass	player=2	target=(524.572,492.494)
1284	pass	player=2	target=(521.780,489.629)
1285	pass	player=2	target=(522.542,493.556)
1286	pass	player=2	target=(520.871,489.922)
1287	pass	player=2	target=(521.588,493.857)
1288	pass	player=2	target=(520.198,490.107)
1289	pass	player=2	target=(520.555,494.091)
1290	pass	player=2	target=(521.675,490.590)
1291	pass	player=2	target=(520.406,494.383)
1292	pass	player=2	target=(518.935,490.664)
1293	pass	player=2	target=(518.912,494.664)
1294	pass	player=2	target=(517.978,490.774)
1295	pass	player=2	target=(516.411,494.454)
1296	pass	player=2	target=(516.864,490.480)
1297	pass	player=2	target=(516.357,494.448)
1298	pass	player=2	target=(516.215,490.450)
1299	pass	player=2	target=(513.650,493.519)
1300	pass	player=2	target=(515.713,490.092)
1301	pass	player=2	target=(512.036,491.668)
1302	pass	player=2	target=(515.266,492.352)
1303	pass	player=2	target=(511.443,491.173)
1304	pass	player=2	target=(509.365,490.814)
1305	pass	player=2	target=(513.077,492.304)
1306	pass	player=2	target=(509.110,491.789)
1307	pass	player=2	target=(507.046,491.903)
1308	pass	player=2	target=(510.210,494.290)
1309	pass	player=2	target=(506.394,493.091)
1310	pass	player=2	target=(509.056,496.077)
1311	pass	player=2	target=(506.285,493.191)
1312	pass	player=2	target=(506.570,497.181)
1313	pass	player=2	target=(504.756,493.616)
1314	pass	player=2	target=(504.755,497.616)
1315	pass	player=2	target=(505.608,493.708)
1316	pass	player=2	target=(503.344,497.006)
1317	pass	player=2	target=(504.984,493.358)
1318	pass	player=2	target=(504.391,497.313)
1319	pass	player=2	target=(501.133,494.993)
1320	pass	player=2	target=(503.547,498.182)
1321	pass	player=2	target=(501.313,494.864)
1322	pass	player=2	target=(501.569,498.856)
1323	pass	player=2	target=(499.683,495.329)
1324	pass	player=2	target=(501.828,498.705)
1325	pass	player=2	target=(499.354,495.562)
1326	pass	player=2	target=(501.313,499.049)
1327	pass	player=2	target=(500.624,495.109)
1328	pass	player=2	target=(500.435,499.105)
1329	pass	player=2	target=(496.467,499.607)
1330	pass	player=2	target=(500.450,499.244)
1331	pass	player=2	target=(496.503,499.894)
1332	pass	player=2	target=(500.171,498.434)
1333	pass	player=2	target=(496.476,499.966)
1334	pass	player=2	target=(494.869,500.505)
1335	pass	player=2	target=(498.869,500.440)
1336	pass	player=2	target=(494.870,500.348)
1337	pass	player=2	target=(498.865,500.155)
1338	pass	player=2	target=(494.868,500.020)
1339	pass	player=2	target=(493.480,502.565)
1340	pass	player=2	target=(494.114,499.841)
1341	pass	player=2	target=(492.516,503.508)
1342	pass	player=2	target=(492.440,499.509)
1343	pass	player=2	target=(491.395,503.370)
1344	pass	player=2	target=(494.850,501.353)
1345	pass	player=2	target=(491.664,503.772)
1346	pass	player=2	target=(488.482,503.007)
1347	pass	player=2	target=(491.877,505.121)
1348	pass	player=2	target=(488.929,502.418)
1349	pass	player=2	target=(491.881,505.117)
1350	pass	player=2	target=(488.109,503.786)
1351	pass	player=2	target=(491.140,504.476)
1352	pass	player=2	target=(487.181,503.910)
1353	pass	player=2	target=(488.162,507.011)
1354	pass	player=2	target=(485.804,503.780)
1355	pass	player=2	target=(487.720,507.292)
1356	pass	player=2	target=(484.776,504.583)
1357	pass	player=2	target=(486.205,507.855)
1358	pass	player=2	target=(484.036,504.495)
1359	pass	player=2	target=(486.033,507.960)
1360	pass	player=2	target=(483.004,505.348)
1361	pass	player=2	target=(486.093,507.889)
1362	pass	player=2	target=(482.324,506.548)
1363	pass	player=2	target=(482.296,508.882)
1364	pass	player=2	target=(481.204,505.034)
1365	pass	player=2	target=(482.663,508.758)
1366	pass	player=2	target=(481.981,504.817)
1367	pass	player=2	target=(481.582,508.797)
1368	pass	player=2	target=(478.309,507.685)
1369	pass	player=2	target=(481.547,510.035)
1370	pass	player=2	target=(478.829,507.100)
1371	pass	player=2	target=(480.852,510.550)
1372	pass	player=2	target=(477.530,508.322)
1373	pass	player=2	target=(481.216,509.876)
1374	pass	player=2	target=(477.359,508.815)
1375	pass	player=2	target=(478.338,512.694)
1376	pass	player=2	target=(478.073,508.703)
1377	pass	player=2	target=(478.348,512.693)
1378	pass	player=2	target=(476.154,509.349)
1379	pass	player=2	target=(476.699,513.312)
1380	pass	player=2	target=(477.402,509.374)
1381	pass	player=2	target=(475.086,512.635)
1382	pass	player=2	target=(475.204,508.637)
1383	pass	player=2	target=(476.356,512.467)
1384	pass	player=2	target=(472.452,511.595)
1385	pass	player=2	target=(475.713,513.911)
1386	pass	player=2	target=(473.430,510.627)
1387	pass	player=2	target=(474.991,154.824)
1388	pass	player=2	target=(475.462,510.857)
1389	pass	player=2	target=(472.426,513.461)
1390	pass	player=2	target=(470.871,510.078)
1391	pass	player=2	target=(471.270,514.058)
1392	pass	player=2	target=(471.860,514.125)
1393	pass	player=2	target=(471.057,518.044)
1394	pass	player=2	target=(469.965,514.196)
1395	pass	player=2	target=(471.381,517.497)
1396	pass	player=2	target=(468.639,514.585)
1397	pass	player=2	target=(470.806,517.947)
1398	pass	player=2	target=(467.592,515.565)
1399	pass	player=2	target=(470.435,518.379)
1400	pass	player=2	target=(467.088,516.189)
1401	pass	player=2	target=(468.184,520.036)
1402	pass	player=2	target=(466.268,516.525)
1403	pass	player=2	target=(467.078,520.442)
1404	pass	player=2	target=(464.991,160.031)
1405	pass	player=2	target=(468.261,157.728)
1406	pass	player=2	target=(465.964,161.003)
1407	pass	player=2	target=(465.866,520.170)
1408	pass	player=2	target=(467.176,519.432)
1409	pass	player=2	target=(463.314,520.473)
1410	pass	player=2	target=(465.747,160.979)
1411	pass	player=2	target=(463.634,519.326)
1412	pass	player=2	target=(463.701,161.401)
1413	pass	player=2	target=(465.038,518.889)
1414	pass	player=2	target=(463.248,522.466)
1415	pass	player=2	target=(462.701,518.503)
1416	pass	player=2	target=(462.753,522.503)
1417	pass	player=2	target=(462.758,518.503)
1418	pass	player=2	target=(461.462,522.287)
1419	pass	player=2	target=(460.342,518.447)
1420	pass	player=2	target=(461.042,522.386)
1421	pass	player=2	target=(461.077,525.816)
1422	pass	player=2	target=(459.243,522.261)
1423	pass	player=2	target=(458.001,526.063)
1424	pass	player=2	target=(460.210,522.729)
1425	pass	player=2	target=(456.615,524.482)
1426	pass	player=2	target=(460.316,525.999)
1427	pass	player=2	target=(456.317,525.930)
1428	pass	player=2	target=(456.332,522.431)
1429	pass	player=2	target=(456.490,526.427)
1430	pass	player=2	target=(457.327,523.463)
1431	pass	player=2	target=(454.954,526.683)
1432	pass	player=2	target=(454.539,523.566)
1433	pass	player=2	target=(455.221,527.508)
1434	pass	player=2	target=(456.730,530.216)
1435	pass	player=2	target=(453.611,527.712)
1436	pass	player=2	target=(452.714,526.670)
1437	pass	player=2	target=(452.575,530.668)
1438	pass	player=2	target=(452.457,526.670)
1439	pass	player=2	target=(450.853,530.334)
1440	pass	player=2	target=(450.888,528.882)
1441	pass	player=2	target=(449.551,532.651)
1442	pass	player=2	target=(452.016,529.501)
1443	pass	player=2	target=(450.749,533.295)
1444	pass	player=2	target=(449.589,529.467)
1445	pass	player=2	target=(449.112,533.438)
1446	pass	player=2	target=(451.724,530.434)
1447	pass	player=2	target=(448.665,533.012)
1448	pass	player=2	target=(451.925,174.229)
1449	pass	player=2	target=(448.042,173.269)
1450	pass	player=2	target=(451.458,531.995)
1451	pass	player=2	target=(447.857,533.736)
1452	pass	player=2	target=(447.263,535.081)
1453	pass	player=2	target=(450.260,532.432)
1454	pass	player=2	target=(447.400,535.228)
1455	pass	player=2	target=(448.639,172.682)
1456	pass	player=2	target=(451.018,534.461)
1457	pass	player=2	target=(447.033,534.809)
1458	pass	player=2	target=(444.373,537.796)
1459	pass	player=2	target=(446.137,534.206)
1460	pass	player=2	target=(445.308,538.119)
1461	pass	player=2	target=(446.146,534.208)
1462	pass	player=2	target=(444.995,538.039)
1463	pass	player=2	target=(443.763,534.233)
1464	pass	player=2	target=(445.796,177.424)
1465	pass	player=2	target=(444.827,534.193)
1466	pass	player=2	target=(443.818,538.063)
1467	pass	player=2	target=(441.394,535.179)
1468	pass	player=2	target=(443.671,538.467)
1469	pass	player=2	target=(439.855,539.666)
1470	pass	player=2	target=(443.545,178.055)
1471	pass	player=2	target=(443.528,538.391)
1472	pass	player=2	target=(440.144,540.524)
1473	pass	player=2	target=(442.503,537.294)
1474	pass	player=2	target=(439.356,539.763)
1475	pass	player=2	target=(439.802,538.261)
1476	pass	player=2	target=(438.745,542.118)
1477	pass	player=2	target=(440.393,538.474)
1478	pass	player=2	target=(437.809,541.527)
1479	pass	player=2	target=(439.497,537.900)
1480	pass	player=2	target=(439.052,181.591)
1481	pass	player=2	target=(439.657,537.921)
1482	pass	player=2	target=(437.538,541.313)
1483	pass	player=2	target=(436.437,537.467)
1484	pass	player=2	target=(436.118,541.454)
1485	pass	player=2	target=(434.180,537.955)
1486	pass	player=2	target=(436.454,541.246)
1487	pass	player=2	target=(432.459,541.046)
1488	pass	player=2	target=(436.122,542.652)
1489	pass	player=2	target=(433.386,539.734)
1490	pass	player=2	target=(435.095,543.351)
1491	pass	player=2	target=(432.387,540.407)
1492	pass	player=2	target=(435.109,543.337)
1493	pass	player=2	target=(431.554,541.505)
1494	pass	player=2	target=(432.984,184.418)
1495	pass	player=2	target=(432.126,541.294)
1496	pass	player=2	target=(431.613,545.261)
1497	pass	player=2	target=(431.007,541.307)
1498	pass	player=2	target=(430.396,545.260)
1499	pass	player=2	target=(428.685,541.645)
1500	pass	player=2	target=(428.419,545.636)
1501	pass	player=2	target=(428.156,541.645)
1502	pass	player=2	target=(425.347,544.492)
1503	pass	player=2	target=(428.537,542.079)
1504	pass	player=2	target=(424.831,543.585)
1505	pass	player=2	target=(428.806,544.032)
1506	pass	player=2	target=(424.640,183.979)
1507	pass	player=2	target=(428.611,183.495)
1508	pass	player=2	target=(424.843,543.156)
1509	pass	player=2	target=(423.892,545.729)
1510	pass	player=2	target=(423.373,541.763)
1511	pass	player=2	target=(422.085,545.550)
1512	pass	player=2	target=(424.994,542.805)
1513	pass	player=2	target=(421.539,544.820)
1514	pass	player=2	target=(425.439,545.710)
1515	pass	player=2	target=(421.446,545.953)
1516	pass	player=2	target=(420.735,544.954)
1517	pass	player=2	target=(422.310,548.439)
1518	pass	player=2	target=(419.809,545.318)
1519	pass	player=2	target=(419.990,549.314)
1520	pass	player=2	target=(419.737,545.322)
1521	pass	player=2	target=(417.147,548.370)
1522	pass	player=2	target=(418.887,544.769)
1523	pass	player=2	target=(418.520,548.752)
1524	pass	player=2	target=(418.885,184.855)
1525	pass	player=2	target=(418.538,548.753)
1526	pass	player=2	target=(417.250,544.966)
1527	pass	player=2	target=(417.472,548.960)
1528	pass	player=2	target=(416.328,545.127)
1529	pass	player=2	target=(416.319,549.127)
1530	pass	player=2	target=(413.305,546.498)
1531	pass	player=2	target=(416.146,548.638)
1532	pass	player=2	target=(412.467,547.067)
1533	pass	player=2	target=(414.054,550.738)
1534	pass	player=2	target=(411.238,547.898)
1535	pass	player=2	target=(412.189,550.288)
1536	pass	player=2	target=(409.269,547.554)
1537	pass	player=2	target=(411.279,550.438)
1538	pass	player=2	target=(407.675,548.702)
1539	pass	player=2	target=(410.683,551.339)
1540	pass	player=2	target=(407.334,549.152)
1541	pass	player=2	target=(409.303,552.634)
1542	pass	player=2	target=(406.966,549.387)
1543	pass	player=2	target=(403.647,551.619)
1544	pass	player=2	target=(407.244,549.869)
1545	pass	player=2	target=(403.300,549.202)
1546	pass	player=2	target=(407.024,550.662)
1547	pass	player=2	target=(403.128,549.757)
1548	pass	player=2	target=(401.589,548.957)
1549	pass	player=2	target=(404.554,550.072)
1550	pass	player=2	target=(400.633,549.281)
1551	pass	player=2	target=(401.151,545.314)
1552	pass	player=2	target=(400.076,549.167)
1553	pass	player=2	target=(403.351,548.794)
1554	pass	player=2	target=(399.394,549.383)
1555	pass	player=2	target=(402.724,549.256)
1556	pass	player=2	target=(398.755,549.752)
1557	pass	player=2	target=(395.452,549.790)
1558	pass	player=2	target=(399.448,549.620)
1559	pass	player=2	target=(395.591,548.561)
1560	pass	player=2	target=(399.066,550.543)
1561	pass	player=2	target=(395.795,548.240)
1562	pass	player=2	target=(396.648,552.148)
1563	pass	player=2	target=(396.339,549.863)
1564	pass	player=2	target=(392.586,551.249)
1565	pass	player=2	target=(396.309,552.713)
1566	pass	player=2	target=(392.994,550.474)
1567	pass	player=2	target=(396.989,550.676)
1568	pass	player=2	target=(392.990,550.755)
1569	pass	player=2	target=(392.275,551.365)
1570	pass	player=2	target=(392.437,552.260)
1571	pass	player=2	target=(388.988,552.136)
1572	pass	player=2	target=(392.905,551.321)
1573	pass	player=2	target=(388.949,551.918)
1574	pass	player=2	target=(392.752,553.159)
1575	pass	player=2	target=(389.882,193.454)
1576	pass	player=2	target=(393.090,552.276)
1577	pass	player=2	target=(389.113,552.700)
1578	pass	player=2	target=(389.245,190.409)
1579	pass	player=2	target=(390.153,194.304)
1580	pass	player=2	target=(390.131,550.690)
1581	pass	player=2	target=(388.046,554.104)
1582	pass	player=2	target=(390.883,551.285)
1583	pass	player=2	target=(387.106,552.601)
1584	pass	player=2	target=(387.043,556.600)
1585	pass	player=2	target=(387.395,552.616)
1586	pass	player=2	target=(383.490,553.481)
1587	pass	player=2	target=(386.977,555.441)
1588	pass	player=2	target=(383.196,554.135)
1589	pass	player=2	target=(385.693,557.260)
1590	pass	player=2	target=(383.326,554.035)
1591	pass	player=2	target=(382.060,557.829)
1592	pass	player=2	target=(382.716,553.884)
1593	pass	player=2	target=(380.401,557.146)
1594	pass	player=2	target=(381.657,553.348)
1595	pass	player=2	target=(380.757,557.245)
1596	pass	player=2	target=(380.183,553.287)
1597	pass	player=2	target=(379.319,557.192)
1598	pass	player=2	target=(378.410,554.585)
1599	pass	player=2	target=(381.627,556.962)
1600	pass	player=2	target=(377.785,555.850)
1601	pass	player=2	target=(381.785,555.800)
1602	pass	player=2	target=(377.866,556.602)
1603	pass	player=2	target=(373.970,555.693)
1604	pass	player=2	target=(377.207,558.043)
1605	pass	player=2	target=(375.595,554.382)
1606	pass	player=2	target=(377.247,558.025)
1607	pass	player=2	target=(374.154,555.489)
1608	pass	player=2	target=(377.480,557.711)
1609	pass	player=2	target=(373.692,556.424)
1610	pass	player=2	target=(375.667,559.903)
1611	pass	player=2	target=(375.587,555.904)
1612	pass	player=2	target=(373.702,559.431)
1613	pass	player=2	target=(375.380,555.800)
1614	pass	player=2	target=(372.954,558.981)
1615	pass	player=2	target=(371.929,555.115)
1616	pass	player=2	target=(372.355,559.092)
1617	pass	player=2	target=(370.156,555.751)
1618	pass	player=2	target=(372.184,559.199)
1619	pass	player=2	target=(369.049,556.714)
1620	pass	player=2	target=(369.648,560.669)
1621	pass	player=2	target=(367.957,557.044)
1622	pass	player=2	target=(368.559,559.122)
1623	pass	player=2	target=(367.114,556.927)
1624	pass	player=2	target=(369.358,560.238)
1625	pass	player=2	target=(365.398,559.674)
1626	pass	player=2	target=(368.319,196.979)
1627	pass	player=2	target=(366.319,560.325)
1628	pass	player=2	target=(367.547,556.518)
1629	pass	player=2	target=(364.872,559.492)
1630	pass	player=2	target=(364.817,555.492)
1631	pass	player=2	target=(364.033,559.415)
1632	pass	player=2	target=(365.979,560.273)
1633	pass	player=2	target=(361.994,559.918)
1634	pass	player=2	target=(364.630,556.910)
1635	pass	player=2	target=(361.140,558.864)
1636	pass	player=2	target=(361.182,561.111)
1637	pass	player=2	target=(360.440,557.180)
1638	pass	player=2	target=(359.349,561.028)
1639	pass	player=2	target=(360.782,557.294)
1640	pass	player=2	target=(358.337,560.460)
1641	pass	player=2	target=(358.553,557.167)
1642	pass	player=2	target=(358.385,561.163)
1643	pass	player=2	target=(356.163,557.837)
1644	pass	player=2	target=(357.974,561.404)
1645	pass	player=2	target=(355.659,558.141)
1646	pass	player=2	target=(353.049,559.111)
1647	pass	player=2	target=(356.879,557.956)
1648	pass	player=2	target=(352.947,558.693)
1649	pass	player=2	target=(353.822,559.026)
1650	pass	player=2	target=(351.827,562.493)
1651	pass	player=2	target=(352.611,558.571)
1652	pass	player=2	target=(350.042,561.636)
1653	pass	player=2	target=(351.251,557.823)
1654	pass	player=2	target=(349.877,561.580)
1655	pass	player=2	target=(348.803,557.727)
1656	pass	player=2	target=(349.089,561.717)
1657	pass	player=2	target=(349.925,557.806)
1658	pass	player=2	target=(348.274,561.449)
1659	pass	player=2	target=(349.883,557.786)
1660	pass	player=2	target=(347.727,201.230)
1661	pass	player=2	target=(349.692,557.663)
1662	pass	player=2	target=(346.918,560.544)
1663	pass	player=2	target=(344.616,558.998)
1664	pass	player=2	target=(348.177,560.820)
1665	pass	player=2	target=(344.182,561.023)
1666	pass	player=2	target=(347.016,558.896)
1667	pass	player=2	target=(344.164,561.701)
1668	pass	player=2	target=(340.542,560.005)
1669	pass	player=2	target=(343.936,562.122)
1670	pass	player=2	target=(339.951,562.470)
1671	pass	player=2	target=(342.629,559.499)
1672	pass	player=2	target=(339.044,561.273)
1673	pass	player=2	target=(340.459,559.817)
1674	pass	player=2	target=(338.162,563.091)
1675	pass	player=2	target=(340.263,559.687)
1676	pass	player=2	target=(336.865,561.798)
1677	pass	player=2	target=(340.859,561.579)
1678	pass	player=2	target=(336.936,562.363)
1679	pass	player=2	target=(336.983,559.051)
1680	pass	player=2	target=(336.691,563.040)
1681	pass	player=2	target=(332.703,563.344)
1682	pass	player=2	target=(336.367,561.741)
1683	pass	player=2	target=(332.744,563.436)
1684	pass	player=2	target=(336.073,565.654)
1685	pass	player=2	target=(332.121,565.033)
1686	pass	player=2	target=(335.980,563.982)
1687	pass	player=2	target=(333.383,567.023)
1688	pass	player=2	target=(332.762,205.157)
1689	pass	player=2	target=(335.203,567.222)
1690	pass	player=2	target=(331.368,566.086)
1691	pass	player=2	target=(330.067,566.768)
1692	pass	player=2	target=(332.611,206.165)
1693	pass	player=2	target=(330.622,567.988)
1694	pass	player=2	target=(333.420,565.128)
1695	pass	player=2	target=(330.948,568.274)
1696	pass	player=2	target=(327.461,566.314)
1697	pass	player=2	target=(329.701,569.628)
1698	pass	player=2	target=(331.569,566.091)
1699	pass	player=2	target=(328.890,569.061)
1700	pass	player=2	target=(330.476,205.798)
1701	pass	player=2	target=(329.589,570.104)
1702	pass	player=2	target=(326.083,568.179)
1703	pass	player=2	target=(329.458,570.325)
1704	pass	player=2	target=(325.714,568.918)
1705	pass	player=2	target=(329.182,570.910)
1706	pass	player=2	target=(325.496,569.357)
1707	pass	player=2	target=(326.932,573.013)
1708	pass	player=2	target=(324.530,569.814)
1709	pass	player=2	target=(323.112,573.554)
1710	pass	player=2	target=(324.129,569.686)
1711	pass	player=2	target=(323.724,573.665)
1712	pass	player=2	target=(323.639,569.743)
1713	pass	player=2	target=(322.401,573.546)
1714	pass	player=2	target=(320.589,570.492)
1715	pass	player=2	target=(322.207,574.150)
1716	pass	player=2	target=(319.799,570.956)
1717	pass	player=2	target=(322.461,573.942)
1718	pass	player=2	target=(318.981,571.968)
1719	pass	player=2	target=(321.935,574.666)
1720	pass	player=2	target=(318.394,572.805)
1721	pass	player=2	target=(321.310,575.543)
1722	pass	player=2	target=(317.879,573.486)
1723	pass	player=2	target=(318.062,574.608)
1724	pass	player=2	target=(316.697,573.868)
1725	pass	player=2	target=(317.934,576.990)
1726	pass	player=2	target=(317.838,572.991)
1727	pass	player=2	target=(315.853,576.464)
1728	pass	player=2	target=(318.412,573.389)
1729	pass	player=2	target=(315.359,575.975)
1730	pass	player=2	target=(314.044,573.471)
1731	pass	player=2	target=(314.648,577.425)
1732	pass	player=2	target=(313.548,573.579)
1733	pass	player=2	target=(314.635,218.145)
1734	pass	player=2	target=(314.748,574.220)
1735	pass	player=2	target=(313.587,578.048)
1736	pass	player=2	target=(312.204,215.754)
1737	pass	player=2	target=(314.853,577.666)
1738	pass	player=2	target=(310.903,577.034)
1739	pass	player=2	target=(314.807,577.905)
1740	pass	player=2	target=(311.665,217.464)
1741	pass	player=2	target=(315.577,216.630)
1742	pass	player=2	target=(310.995,578.165)
1743	pass	player=2	target=(310.629,216.396)
1744	pass	player=2	target=(311.254,579.382)
1745	pass	player=2	target=(311.342,575.383)
1746	pass	player=2	target=(311.289,579.383)
1747	pass	player=2	target=(307.536,577.997)
1748	pass	player=2	target=(310.951,580.080)
1749	pass	player=2	target=(307.063,579.140)
1750	pass	player=2	target=(309.415,220.754)
1751	pass	player=2	target=(307.190,581.605)
1752	pass	player=2	target=(308.763,577.927)
1753	pass	player=2	target=(306.633,581.313)
1754	pass	player=2	target=(304.432,580.916)
1755	pass	player=2	target=(308.158,582.370)
1756	pass	player=2	target=(304.265,581.451)
1757	pass	player=2	target=(306.515,584.758)
1758	pass	player=2	target=(303.992,581.654)
1759	pass	player=2	target=(303.493,585.623)
1760	pass	player=2	target=(303.103,581.642)
1761	pass	player=2	target=(302.716,585.623)
1762	pass	player=2	target=(302.593,581.625)
1763	pass	player=2	target=(302.559,585.625)
1764	pass	player=2	target=(301.320,581.822)
1765	pass	player=2	target=(302.729,585.566)
1766	pass	player=2	target=(299.382,583.374)
1767	pass	player=2	target=(302.430,585.965)
1768	pass	player=2	target=(299.026,583.865)
1769	pass	player=2	target=(300.832,587.434)
1770	pass	player=2	target=(299.376,583.708)
1771	pass	player=2	target=(298.709,587.652)
1772	pass	player=2	target=(301.186,584.511)
1773	pass	player=2	target=(298.012,586.947)
1774	pass	player=2	target=(301.797,588.241)
1775	pass	player=2	target=(298.094,586.730)
1776	pass	player=2	target=(297.574,589.999)
1777	pass	player=2	target=(296.623,586.114)
1778	pass	player=2	target=(296.748,589.999)
1779	pass	player=2	target=(293.293,587.984)
1780	pass	player=2	target=(296.932,589.645)
1781	pass	player=2	target=(293.444,587.685)
1782	pass	player=2	target=(295.529,589.999)
1783	pass	player=2	target=(291.663,588.974)
1784	pass	player=2	target=(296.160,231.309)
1785	pass	player=2	target=(294.293,227.772)
1786	pass	player=2	target=(294.749,231.746)
1787	pass	player=2	target=(295.778,227.880)
1788	pass	player=2	target=(295.191,231.837)
1789	pass	player=2	target=(293.700,589.999)
1790	pass	player=2	target=(294.327,589.999)
1791	pass	player=2	target=(290.812,589.999)
1792	pass	player=2	target=(293.757,589.999)
1793	pass	player=2	target=(290.627,589.999)
1794	pass	player=2	target=(293.649,589.999)
1795	pass	player=2	target=(290.417,589.999)
1796	pass	player=2	target=(289.766,589.999)
1797	pass	player=2	target=(289.732,589.999)
1798	pass	player=2	target=(288.676,589.999)
1799	pass	player=2	target=(289.370,589.999)
1800	pass	player=2	target=(287.672,589.999)
1801	pass	player=2	target=(288.471,589.999)
1802	pass	player=2	target=(288.926,589.999)
1803	pass	player=2	target=(290.724,232.116)
1804	pass	player=2	target=(288.796,589.999)
1805	pass	player=2	target=(286.028,589.999)
1806	pass	player=2	target=(286.788,589.999)
1807	pass	player=2	target=(286.435,589.999)
1808	pass	player=2	target=(284.737,589.999)
1809	pass	player=2	target=(285.043,589.999)
1810	pass	player=2	target=(284.591,589.999)
1811	pass	player=2	target=(284.711,589.999)
1812	pass	player=2	target=(283.435,589.999)
1813	pass	player=2	target=(283.150,589.999)
1814	pass	player=2	target=(283.262,589.999)
1815	pass	player=2	target=(282.203,589.999)
1816	pass	player=2	target=(281.654,589.999)
1817	pass	player=2	target=(281.952,589.999)
1818	pass	player=2	target=(280.850,589.999)
1819	pass	player=2	target=(280.702,589.999)
1820	pass	player=2	target=(280.458,589.999)
1821	pass	player=2	target=(280.463,589.999)
1822	pass	player=2	target=(279.285,589.999)
1823	pass	player=2	target=(279.094,589.999)
1824	pass	player=2	target=(278.250,589.999)
1825	pass	player=2	target=(277.812,589.999)
1826	pass	player=2	target=(277.227,589.999)
1827	pass	player=2	target=(276.566,589.999)
1828	pass	player=2	target=(275.770,589.999)
1829	pass	player=2	target=(275.132,589.999)
1830	pass	player=2	target=(274.826,589.999)
1831	pass	player=2	target=(274.103,589.999)
1832	pass	player=2	target=(273.720,589.999)
1833	pass	player=2	target=(273.261,589.999)
1834	pass	player=2	target=(272.765,589.999)
1835	pass	player=2	target=(272.321,589.999)
1836	pass	player=2	target=(271.882,589.999)
1837	pass	player=2	target=(271.446,589.999)
1838	pass	player=2	target=(272.526,243.236)
1839	pass	player=2	target=(268.982,241.382)
1840	pass	player=2	target=(272.572,243.145)
1841	pass	player=2	target=(271.177,589.999)
1842	pass	player=2	target=(272.585,243.707)
1843	pass	player=2	target=(270.600,589.999)
1844	pass	player=2	target=(270.101,589.999)
1845	pass	player=2	target=(269.827,589.999)
1846	pass	player=2	target=(269.311,589.999)
1847	pass	player=2	target=(268.808,589.999)
1848	pass	player=2	target=(268.232,589.999)
1849	pass	player=2	target=(267.747,589.999)
1850	pass	player=2	target=(267.383,589.999)
1851	pass	player=2	target=(266.997,589.999)
1852	pass	player=2	target=(266.558,589.999)
1853	pass	player=2	target=(266.082,589.999)
1854	pass	player=2	target=(265.126,246.633)
1855	pass	player=2	target=(266.047,247.284)
1856	pass	player=2	target=(265.580,589.999)
1857	pass	player=2	target=(265.342,589.999)
1858	pass	player=2	target=(264.943,589.999)
1859	pass	player=2	target=(264.716,589.999)
1860	pass	player=2	target=(264.303,589.999)
1861	pass	player=2	target=(263.724,247.393)
1862	pass	player=2	target=(263.908,589.999)
1863	pass	player=2	target=(263.474,589.999)
1864	pass	player=2	target=(263.093,589.999)
1865	pass	player=2	target=(262.467,589.999)
1866	pass	player=2	target=(261.803,589.999)
1867	pass	player=2	target=(261.224,589.999)
1868	pass	player=2	target=(260.437,589.999)
1869	pass	player=2	target=(259.618,589.999)
1870	pass	player=2	target=(258.966,589.999)
1871	pass	player=2	target=(258.367,589.999)
1872	pass	player=2	target=(257.846,589.999)
1873	pass	player=2	target=(257.106,589.999)
1874	pass	player=2	target=(256.545,589.999)
1875	pass	player=2	target=(256.000,589.999)
1876	pass	player=2	target=(255.460,589.999)
1877	pass	player=2	target=(254.861,589.999)
1878	pass	player=2	target=(254.207,589.999)
1879	pass	player=2	target=(253.688,589.999)
1880	pass	player=2	target=(253.977,250.427)
1881	pass	player=2	target=(252.922,589.999)
1882	pass	player=2	target=(252.583,589.999)
1883	pass	player=2	target=(252.173,589.999)
1884	pass	player=2	target=(251.709,589.999)
1885	pass	player=2	target=(251.395,589.999)
1886	pass	player=2	target=(249.302,251.567)
1887	pass	player=2	target=(250.740,589.999)
1888	pass	player=2	target=(250.302,589.999)
1889	pass	player=2	target=(250.797,250.463)
1890	pass	player=2	target=(249.630,589.999)
1891	pass	player=2	target=(249.244,589.999)
1892	pass	player=2	target=(248.679,589.999)
1893	pass	player=2	target=(248.160,589.999)
1894	pass	player=2	target=(247.630,589.999)
1895	pass	player=2	target=(247.103,589.999)
1896	pass	player=2	target=(246.460,589.999)
1897	pass	player=2	target=(245.861,589.999)
1898	pass	player=2	target=(245.371,589.999)
1899	pass	player=2	target=(244.786,589.999)
1900	pass	player=2	target=(244.293,589.999)
1901	pass	player=2	target=(243.799,589.999)
1902	pass	player=2	target=(243.219,589.999)
