tick	event	player	target
5353	pass	player=2	target=(167.345,343.966)
5354	heartbeat	-	-
5354	pass	player=2	target=(165.581,347.555)
5355	heartbeat	-	-
5355	pass	player=2	target=(166.088,343.588)
5356	heartbeat	-	-
5357	heartbeat	-	-
5357	pass	player=2	target=(159.411,346.846)
5358	heartbeat	-	-
5358	pass	player=2	target=(162.845,344.795)
5359	heartbeat	-	-
5359	pass	player=2	target=(158.870,345.246)
5360	heartbeat	-	-
5360	pass	player=2	target=(161.915,344.257)
5361	heartbeat	-	-
5361	pass	player=2	target=(158.072,345.367)
5362	heartbeat	-	-
5362	pass	player=2	target=(161.736,343.894)
5363	heartbeat	-	-
5363	pass	player=2	target=(157.856,344.869)
5364	heartbeat	-	-
5365	heartbeat	-	-
5365	pass	player=2	target=(149.920,345.805)
5366	heartbeat	-	-
5367	heartbeat	-	-
5368	heartbeat	-	-
5369	heartbeat	-	-
5370	heartbeat	-	-
5371	heartbeat	-	-
5372	heartbeat	-	-
5373	heartbeat	-	-
5374	heartbeat	-	-
5375	heartbeat	-	-
5376	heartbeat	-	-
5377	heartbeat	-	-
5378	heartbeat	-	-
5379	heartbeat	-	-
5380	heartbeat	-	-
5381	heartbeat	-	-
5382	heartbeat	-	-
5383	heartbeat	-	-
5384	heartbeat	-	-
5385	heartbeat	-	-
5386	heartbeat	-	-
5387	heartbeat	-	-
5388	heartbeat	-	-
5389	heartbeat	-	-
5390	heartbeat	-	-
5391	heartbeat	-	-
5392	heartbeat	-	-
5393	heartbeat	-	-
5394	heartbeat	-	-
5395	heartbeat	-	-
5396	heartbeat	-	-
5397	heartbeat	-	-
5398	heartbeat	-	-
5399	heartbeat	-	-
5400	heartbeat	-	-
5401	heartbeat	-	-
5402	heartbeat	-	-
5403	heartbeat	-	-
5404	heartbeat	-	-
5405	heartbeat	-	-
5406	heartbeat	-	-
5407	heartbeat	-	-
5408	heartbeat	-	-
5409	heartbeat	-	-
5410	heartbeat	-	-
5411	heartbeat	-	-
5412	heartbeat	-	-
5413	heartbeat	-	-
5414	heartbeat	-	-
5415	heartbeat	-	-
5416	heartbeat	-	-
5417	heartbeat	-	-
5417	pass	player=2	target=(471.097,475.469)
5418	heartbeat	-	-
5419	heartbeat	-	-
5420	heartbeat	-	-
5421	heartbeat	-	-
5422	heartbeat	-	-
5422	pass	player=2	target=(487.399,134.428)
5423	heartbeat	-	-
5423	pass	player=2	target=(491.388,134.130)
5424	heartbeat	-	-
5424	pass	player=2	target=(495.377,133.840)
5425	heartbeat	-	-
5425	pass	player=2	target=(499.367,133.558)
5426	heartbeat	-	-
5426	pass	player=2	target=(503.356,133.264)
5427	heartbeat	-	-
5427	pass	player=2	target=(507.338,132.884)
5428	heartbeat	-	-
5428	pass	player=2	target=(511.314,132.444)
5429	heartbeat	-	-
5429	pass	player=2	target=(515.284,131.955)
5430	heartbeat	-	-
5430	pass	player=2	target=(519.249,131.426)
5431	heartbeat	-	-
5431	pass	player=2	target=(523.215,130.908)
5432	heartbeat	-	-
5432	pass	player=2	target=(527.179,130.370)
5433	heartbeat	-	-
5433	pass	player=2	target=(531.135,129.782)
5434	heartbeat	-	-
5434	pass	player=2	target=(535.086,129.155)
5435	heartbeat	-	-
5435	pass	player=2	target=(539.040,128.549)
5436	heartbeat	-	-
5436	pass	player=2	target=(543.005,128.027)
5437	heartbeat	-	-
5437	pass	player=2	target=(546.955,127.396)
5438	heartbeat	-	-
5438	pass	player=2	target=(550.911,126.803)
5439	heartbeat	-	-
5439	pass	player=2	target=(554.855,126.137)
5440	heartbeat	-	-
5440	pass	player=2	target=(558.794,125.438)
5441	heartbeat	-	-
5441	pass	player=2	target=(562.725,124.699)
5442	heartbeat	-	-
5442	pass	player=2	target=(566.573,123.608)
5443	heartbeat	-	-
5443	pass	player=2	target=(570.407,122.468)
5444	heartbeat	-	-
5444	pass	player=2	target=(574.205,121.211)
5445	heartbeat	-	-
5445	pass	player=2	target=(573.733,119.960)
5446	heartbeat	-	-
5446	pass	player=2	target=(571.634,121.379)
5447	heartbeat	-	-
5447	pass	player=2	target=(571.974,117.393)
5448	heartbeat	-	-
5448	pass	player=2	target=(570.439,121.087)
5449	heartbeat	-	-
5449	pass	player=2	target=(571.187,117.158)
5450	heartbeat	-	-
5450	pass	player=2	target=(568.370,119.998)
5451	heartbeat	-	-
5451	pass	player=2	target=(569.123,116.069)
5452	heartbeat	-	-
5452	pass	player=2	target=(567.477,119.715)
5453	heartbeat	-	-
5453	pass	player=2	target=(566.448,115.849)
5454	heartbeat	-	-
5454	pass	player=2	target=(566.368,119.849)
5455	heartbeat	-	-
5455	pass	player=2	target=(564.058,116.583)
5456	heartbeat	-	-
5456	pass	player=2	target=(567.690,118.260)
5457	heartbeat	-	-
5457	pass	player=2	target=(564.075,116.548)
5458	heartbeat	-	-
5458	pass	player=2	target=(560.353,115.083)
5459	heartbeat	-	-
5459	pass	player=2	target=(564.002,116.721)
5460	heartbeat	-	-
5460	pass	player=2	target=(560.610,114.602)
5461	heartbeat	-	-
5461	pass	player=2	target=(563.419,117.449)
5462	heartbeat	-	-
5462	pass	player=2	target=(560.103,115.212)
5463	heartbeat	-	-
5463	pass	player=2	target=(563.974,116.218)
5464	heartbeat	-	-
5464	pass	player=2	target=(560.116,115.163)
5465	heartbeat	-	-
5465	pass	player=2	target=(558.236,115.221)
5466	heartbeat	-	-
5466	pass	player=2	target=(558.456,111.227)
5467	heartbeat	-	-
5467	pass	player=2	target=(558.010,115.202)
5468	heartbeat	-	-
5468	pass	player=2	target=(555.938,111.781)
5469	heartbeat	-	-
5469	pass	player=2	target=(555.475,115.754)
5470	heartbeat	-	-
5470	pass	player=2	target=(556.259,111.831)
5471	heartbeat	-	-
5471	pass	player=2	target=(554.001,115.133)
5472	heartbeat	-	-
5472	pass	player=2	target=(554.827,111.219)
5473	heartbeat	-	-
5473	pass	player=2	target=(553.415,114.962)
5474	heartbeat	-	-
5474	pass	player=2	target=(551.687,111.354)
5475	heartbeat	-	-
5475	pass	player=2	target=(554.978,113.629)
5476	heartbeat	-	-
5476	pass	player=2	target=(551.750,111.266)
5477	heartbeat	-	-
5477	pass	player=2	target=(551.006,114.121)
5478	heartbeat	-	-
5478	pass	player=2	target=(550.667,110.136)
5479	heartbeat	-	-
5479	pass	player=2	target=(547.090,111.925)
5480	heartbeat	-	-
5480	pass	player=2	target=(549.122,108.480)
5481	heartbeat	-	-
5481	pass	player=2	target=(546.222,111.235)
5482	heartbeat	-	-
5482	pass	player=2	target=(546.720,107.266)
5483	heartbeat	-	-
5483	pass	player=2	target=(544.123,110.308)
5484	heartbeat	-	-
5484	pass	player=2	target=(542.753,106.551)
5485	heartbeat	-	-
5485	pass	player=2	target=(540.830,110.058)
5486	heartbeat	-	-
5486	pass	player=2	target=(543.171,106.815)
5487	heartbeat	-	-
5487	pass	player=2	target=(539.400,108.148)
5488	heartbeat	-	-
5488	pass	player=2	target=(542.361,108.196)
5489	heartbeat	-	-
5489	pass	player=2	target=(538.362,108.098)
5490	heartbeat	-	-
5490	pass	player=2	target=(536.030,104.848)
5491	heartbeat	-	-
5491	pass	player=2	target=(535.878,108.845)
5492	heartbeat	-	-
5492	pass	player=2	target=(535.644,104.852)
5493	heartbeat	-	-
5493	pass	player=2	target=(531.730,105.679)
5494	heartbeat	-	-
5494	pass	player=2	target=(533.707,102.202)
5495	heartbeat	-	-
5495	pass	player=2	target=(530.190,104.106)
5496	heartbeat	-	-
5496	pass	player=2	target=(533.350,101.654)
5497	heartbeat	-	-
5497	pass	player=2	target=(529.352,101.528)
5498	heartbeat	-	-
5499	heartbeat	-	-
5499	pass	player=2	target=(525.318,97.796)
5500	heartbeat	-	-
5501	heartbeat	-	-
5501	pass	player=2	target=(525.071,99.423)
5502	heartbeat	-	-
5503	heartbeat	-	-
5503	pass	player=2	target=(524.908,98.678)
5504	heartbeat	-	-
5505	heartbeat	-	-
5505	pass	player=2	target=(524.810,98.105)
5506	heartbeat	-	-
5506	pass	player=2	target=(526.851,94.665)
5507	heartbeat	-	-
5507	pass	player=2	target=(523.732,97.169)
5508	heartbeat	-	-
5508	pass	player=2	target=(523.715,93.407)
5509	heartbeat	-	-
5509	pass	player=2	target=(519.715,93.424)
5510	heartbeat	-	-
5510	pass	player=2	target=(523.349,95.096)
5511	heartbeat	-	-
5511	pass	player=2	target=(519.774,93.301)
5512	heartbeat	-	-
5512	pass	player=2	target=(515.788,92.972)
5513	heartbeat	-	-
5513	pass	player=2	target=(519.742,92.372)
5514	heartbeat	-	-
5514	pass	player=2	target=(515.947,91.110)
5515	heartbeat	-	-
5515	pass	player=2	target=(512.417,89.228)
5516	heartbeat	-	-
5516	pass	player=2	target=(516.334,89.688)
5517	heartbeat	-	-
5517	pass	player=2	target=(512.715,87.986)
5518	heartbeat	-	-
5518	pass	player=2	target=(509.203,86.070)
5519	heartbeat	-	-
5519	pass	player=2	target=(508.066,89.905)
5520	heartbeat	-	-
5520	pass	player=2	target=(507.382,85.964)
5521	heartbeat	-	-
5521	pass	player=2	target=(504.242,83.486)
5522	heartbeat	-	-
5522	pass	player=2	target=(503.899,83.468)
5523	heartbeat	-	-
5523	pass	player=2	target=(500.401,85.407)
5524	heartbeat	-	-
5524	pass	player=2	target=(503.621,83.034)
5525	heartbeat	-	-
5525	pass	player=2	target=(499.642,83.449)
5526	heartbeat	-	-
5526	pass	player=2	target=(497.968,86.871)
5527	heartbeat	-	-
5527	pass	player=2	target=(497.280,82.930)
5528	heartbeat	-	-
5529	heartbeat	-	-
5529	pass	player=2	target=(489.318,82.593)
5530	heartbeat	-	-
5531	heartbeat	-	-
5531	pass	player=2	target=(489.313,82.409)
5532	heartbeat	-	-
5532	pass	player=2	target=(492.829,80.502)
5533	heartbeat	-	-
5533	pass	player=2	target=(490.164,83.485)
5534	heartbeat	-	-
5534	pass	player=2	target=(490.462,79.496)
5535	heartbeat	-	-
5535	pass	player=2	target=(486.484,79.078)
5536	heartbeat	-	-
5536	pass	player=2	target=(489.469,81.741)
5537	heartbeat	-	-
5537	pass	player=2	target=(486.044,79.674)
5538	heartbeat	-	-
5539	heartbeat	-	-
5539	pass	player=2	target=(479.057,81.864)
5540	heartbeat	-	-
5541	heartbeat	-	-
5541	pass	player=2	target=(478.981,81.278)
5542	heartbeat	-	-
5542	pass	player=2	target=(482.895,80.456)
5543	heartbeat	-	-
5544	heartbeat	-	-
5544	pass	player=2	target=(477.011,79.253)
5545	heartbeat	-	-
5545	pass	player=2	target=(480.987,79.689)
5546	heartbeat	-	-
5547	heartbeat	-	-
5547	pass	player=2	target=(478.926,81.023)
5548	heartbeat	-	-
5549	heartbeat	-	-
5549	pass	player=2	target=(478.217,79.030)
5550	heartbeat	-	-
5550	pass	player=2	target=(479.587,82.788)
5551	heartbeat	-	-
5551	pass	player=2	target=(477.181,79.592)
5552	heartbeat	-	-
5552	pass	player=2	target=(474.014,78.108)
5553	heartbeat	-	-
5554	heartbeat	-	-
5554	pass	player=2	target=(473.542,80.087)
5555	heartbeat	-	-
5556	heartbeat	-	-
5556	pass	player=2	target=(471.495,76.972)
5557	heartbeat	-	-
5557	pass	player=2	target=(474.881,79.101)
5558	heartbeat	-	-
5558	pass	player=2	target=(471.474,77.006)
5559	heartbeat	-	-
5559	pass	player=2	target=(467.807,75.407)
5560	heartbeat	-	-
5561	heartbeat	-	-
5561	pass	player=2	target=(464.091,79.088)
5562	heartbeat	-	-
5562	pass	player=2	target=(467.661,77.282)
5563	heartbeat	-	-
5563	pass	player=2	target=(464.842,74.443)
5564	heartbeat	-	-
5564	pass	player=2	target=(466.394,78.130)
5565	heartbeat	-	-
5565	pass	player=2	target=(463.900,75.003)
5566	heartbeat	-	-
5566	pass	player=2	target=(460.157,73.591)
5567	heartbeat	-	-
5567	pass	player=2	target=(462.154,77.057)
5568	heartbeat	-	-
5569	heartbeat	-	-
5569	pass	player=2	target=(455.427,74.319)
5570	heartbeat	-	-
5571	heartbeat	-	-
5571	pass	player=2	target=(455.430,74.351)
5572	heartbeat	-	-
5572	pass	player=2	target=(459.406,74.784)
5573	heartbeat	-	-
5573	pass	player=2	target=(455.460,74.130)
5574	heartbeat	-	-
5574	pass	player=2	target=(457.752,74.401)
5575	heartbeat	-	-
5575	pass	player=2	target=(453.931,73.217)
5576	heartbeat	-	-
5576	pass	player=2	target=(450.587,71.037)
5577	heartbeat	-	-
5577	pass	player=2	target=(454.402,72.238)
5578	heartbeat	-	-
5578	pass	player=2	target=(450.424,71.824)
5579	heartbeat	-	-
5579	pass	player=2	target=(446.438,72.166)
5580	heartbeat	-	-
5580	pass	player=2	target=(448.752,68.903)
5581	heartbeat	-	-
5581	pass	player=2	target=(445.020,70.343)
5582	heartbeat	-	-
5582	pass	player=2	target=(442.849,66.984)
5583	heartbeat	-	-
5584	heartbeat	-	-
5584	pass	player=2	target=(438.872,71.052)
5585	heartbeat	-	-
5585	pass	player=2	target=(442.541,69.460)
5586	heartbeat	-	-
5586	pass	player=2	target=(439.196,71.117)
5587	heartbeat	-	-
5587	pass	player=2	target=(441.453,67.814)
5588	heartbeat	-	-
5589	heartbeat	-	-
5589	pass	player=2	target=(433.457,68.051)
5590	heartbeat	-	-
5591	heartbeat	-	-
5591	pass	player=2	target=(433.429,68.571)
5592	heartbeat	-	-
5593	heartbeat	-	-
5593	pass	player=2	target=(433.414,69.068)
5594	heartbeat	-	-
5594	pass	player=2	target=(437.407,68.843)
5595	heartbeat	-	-
5595	pass	player=2	target=(433.573,67.704)
5596	heartbeat	-	-
5596	pass	player=2	target=(435.796,71.029)
5597	heartbeat	-	-
5597	pass	player=2	target=(432.729,68.462)
5598	heartbeat	-	-
5598	pass	player=2	target=(429.029,66.941)
5599	heartbeat	-	-
5599	pass	player=2	target=(431.261,70.260)
5600	heartbeat	-	-
5600	pass	player=2	target=(427.742,68.359)
5601	heartbeat	-	-
5601	pass	player=2	target=(427.361,70.744)
5602	heartbeat	-	-
5602	pass	player=2	target=(425.385,67.267)
5603	heartbeat	-	-
5603	pass	player=2	target=(425.819,71.243)
5604	heartbeat	-	-
5604	pass	player=2	target=(422.895,68.513)
5605	heartbeat	-	-
5605	pass	player=2	target=(421.337,72.197)
5606	heartbeat	-	-
5606	pass	player=2	target=(422.702,68.437)
5607	heartbeat	-	-
5607	pass	player=2	target=(419.950,71.341)
5608	heartbeat	-	-
5608	pass	player=2	target=(416.359,69.580)
5609	heartbeat	-	-
5609	pass	player=2	target=(419.298,72.293)
5610	heartbeat	-	-
5610	pass	player=2	target=(416.176,69.792)
5611	heartbeat	-	-
5611	pass	player=2	target=(412.193,69.420)
5612	heartbeat	-	-
5612	pass	player=2	target=(415.352,71.874)
5613	heartbeat	-	-
5613	pass	player=2	target=(412.015,69.669)
5614	heartbeat	-	-
5614	pass	player=2	target=(411.464,73.630)
5615	heartbeat	-	-
5615	pass	player=2	target=(410.670,69.710)
5616	heartbeat	-	-
5616	pass	player=2	target=(410.113,73.671)
5617	heartbeat	-	-
5617	pass	player=2	target=(406.908,71.278)
5618	heartbeat	-	-
5618	pass	player=2	target=(408.509,73.722)
5619	heartbeat	-	-
5619	pass	player=2	target=(404.936,71.923)
5620	heartbeat	-	-
5620	pass	player=2	target=(401.728,72.787)
5621	heartbeat	-	-
5621	pass	player=2	target=(405.148,70.713)
5622	heartbeat	-	-
5622	pass	player=2	target=(401.664,72.678)
5623	heartbeat	-	-
5623	pass	player=2	target=(398.676,70.018)
5624	heartbeat	-	-
5624	pass	player=2	target=(398.851,71.191)
5625	heartbeat	-	-
5625	pass	player=2	target=(395.325,72.635)
5626	heartbeat	-	-
5626	pass	player=2	target=(397.494,69.274)
5627	heartbeat	-	-
5627	pass	player=2	target=(395.024,72.420)
5628	heartbeat	-	-
5628	pass	player=2	target=(394.299,74.812)
5629	heartbeat	-	-
5629	pass	player=2	target=(392.498,71.240)
5630	heartbeat	-	-
5630	pass	player=2	target=(390.856,74.888)
5631	heartbeat	-	-
5631	pass	player=2	target=(390.831,70.888)
5632	heartbeat	-	-
5632	pass	player=2	target=(389.122,74.505)
5633	heartbeat	-	-
5633	pass	player=2	target=(386.327,74.154)
5634	heartbeat	-	-
5634	pass	player=2	target=(387.199,75.331)
5635	heartbeat	-	-
5635	pass	player=2	target=(384.027,72.893)
5636	heartbeat	-	-
5636	pass	player=2	target=(385.332,76.675)
5637	heartbeat	-	-
5637	pass	player=2	target=(382.733,73.634)
5638	heartbeat	-	-
5638	pass	player=2	target=(380.513,76.961)
5639	heartbeat	-	-
5639	pass	player=2	target=(382.487,73.483)
5640	heartbeat	-	-
5640	pass	player=2	target=(379.146,75.682)
5641	heartbeat	-	-
5641	pass	player=2	target=(377.910,74.761)
5642	heartbeat	-	-
5642	pass	player=2	target=(378.503,78.717)
5643	heartbeat	-	-
5643	pass	player=2	target=(376.273,75.395)
5644	heartbeat	-	-
5644	pass	player=2	target=(373.297,78.068)
5645	heartbeat	-	-
5645	pass	player=2	target=(376.463,75.623)
5646	heartbeat	-	-
5646	pass	player=2	target=(372.704,76.990)
5647	heartbeat	-	-
5647	pass	player=2	target=(371.878,78.666)
5648	heartbeat	-	-
5648	pass	player=2	target=(368.492,76.536)
5649	heartbeat	-	-
5649	pass	player=2	target=(370.415,80.044)
5650	heartbeat	-	-
5650	pass	player=2	target=(367.378,77.441)
5651	heartbeat	-	-
5651	pass	player=2	target=(364.126,79.771)
5652	heartbeat	-	-
5652	pass	player=2	target=(365.755,76.118)
5653	heartbeat	-	-
5653	pass	player=2	target=(361.864,77.044)
5654	heartbeat	-	-
5654	pass	player=2	target=(364.996,79.119)
5655	heartbeat	-	-
5655	pass	player=2	target=(361.266,77.676)
5656	heartbeat	-	-
5656	pass	player=2	target=(361.228,81.343)
5657	heartbeat	-	-
5657	pass	player=2	target=(358.853,78.124)
5658	heartbeat	-	-
5658	pass	player=2	target=(356.321,81.220)
5659	heartbeat	-	-
5659	pass	player=2	target=(356.255,77.221)
5660	heartbeat	-	-
5660	pass	player=2	target=(353.882,80.441)
5661	heartbeat	-	-
5661	pass	player=2	target=(353.613,76.450)
5662	heartbeat	-	-
5662	pass	player=2	target=(352.795,80.366)
5663	heartbeat	-	-
5663	pass	player=2	target=(350.767,76.918)
5664	heartbeat	-	-
5664	pass	player=2	target=(350.973,80.913)
5665	heartbeat	-	-
5665	pass	player=2	target=(347.604,78.756)
5666	heartbeat	-	-
5666	pass	player=2	target=(347.240,77.963)
5667	heartbeat	-	-
5667	pass	player=2	target=(346.785,81.937)
5668	heartbeat	-	-
5668	pass	player=2	target=(344.577,78.602)
5669	heartbeat	-	-
5669	pass	player=2	target=(344.303,82.592)
5670	heartbeat	-	-
5670	pass	player=2	target=(343.198,78.748)
5671	heartbeat	-	-
5671	pass	player=2	target=(341.586,82.409)
5672	heartbeat	-	-
5672	pass	player=2	target=(339.770,78.845)
5673	heartbeat	-	-
5673	pass	player=2	target=(336.777,81.387)
5674	heartbeat	-	-
5674	pass	player=2	target=(338.681,77.869)
5675	heartbeat	-	-
5675	pass	player=2	target=(336.292,81.078)
5676	heartbeat	-	-
5676	pass	player=2	target=(333.363,78.353)
5677	heartbeat	-	-
5677	pass	player=2	target=(334.097,82.285)
5678	heartbeat	-	-
5678	pass	player=2	target=(331.403,79.329)
5679	heartbeat	-	-
5679	pass	player=2	target=(333.039,82.979)
5680	heartbeat	-	-
5680	pass	player=2	target=(329.590,80.953)
5681	heartbeat	-	-
5681	pass	player=2	target=(331.770,84.307)
5682	heartbeat	-	-
5682	pass	player=2	target=(328.556,81.926)
5683	heartbeat	-	-
5683	pass	player=2	target=(327.138,84.792)
5684	heartbeat	-	-
5684	pass	player=2	target=(326.117,80.924)
5685	heartbeat	-	-
5685	pass	player=2	target=(323.828,84.204)
5686	heartbeat	-	-
5686	pass	player=2	target=(323.136,80.265)
5687	heartbeat	-	-
5687	pass	player=2	target=(322.049,84.115)
5688	heartbeat	-	-
5688	pass	player=2	target=(319.625,80.933)
5689	heartbeat	-	-
5689	pass	player=2	target=(319.298,84.919)
5690	heartbeat	-	-
5690	pass	player=2	target=(317.819,81.203)
5691	heartbeat	-	-
5691	pass	player=2	target=(317.399,85.180)
5692	heartbeat	-	-
5692	pass	player=2	target=(315.665,81.576)
5693	heartbeat	-	-
5693	pass	player=2	target=(315.832,85.572)
5694	heartbeat	-	-
5694	pass	player=2	target=(313.483,82.335)
5695	heartbeat	-	-
5695	pass	player=2	target=(312.003,86.051)
5696	heartbeat	-	-
5696	pass	player=2	target=(312.654,82.104)
5697	heartbeat	-	-
5697	pass	player=2	target=(310.325,85.356)
5698	heartbeat	-	-
5698	pass	player=2	target=(306.993,83.505)
5699	heartbeat	-	-
5699	pass	player=2	target=(309.915,86.237)
5700	heartbeat	-	-
5700	pass	player=2	target=(306.239,84.659)
5701	heartbeat	-	-
5701	pass	player=2	target=(307.313,86.927)
5702	heartbeat	-	-
5702	pass	player=2	target=(304.089,84.560)
5703	heartbeat	-	-
5703	pass	player=2	target=(302.607,86.418)
5704	heartbeat	-	-
5704	pass	player=2	target=(301.900,82.481)
5705	heartbeat	-	-
5705	pass	player=2	target=(301.373,86.446)
5706	heartbeat	-	-
5706	pass	player=2	target=(297.547,85.278)
5707	heartbeat	-	-
5707	pass	player=2	target=(298.948,83.747)
5708	heartbeat	-	-
5708	pass	player=2	target=(295.221,85.197)
5709	heartbeat	-	-
5709	pass	player=2	target=(297.440,88.525)
5710	heartbeat	-	-
5710	pass	player=2	target=(294.555,85.755)
5711	heartbeat	-	-
5711	pass	player=2	target=(290.627,84.998)
5712	heartbeat	-	-
5712	pass	player=2	target=(292.727,88.402)
5713	heartbeat	-	-
5713	pass	player=2	target=(289.934,85.538)
5714	heartbeat	-	-
5714	pass	player=2	target=(289.209,89.472)
5715	heartbeat	-	-
5715	pass	player=2	target=(287.592,85.814)
5716	heartbeat	-	-
5716	pass	player=2	target=(285.179,89.004)
5717	heartbeat	-	-
5717	pass	player=2	target=(287.951,86.120)
5718	heartbeat	-	-
5718	pass	player=2	target=(284.888,88.693)
5719	heartbeat	-	-
5719	pass	player=2	target=(280.959,89.442)
5720	heartbeat	-	-
5720	pass	player=2	target=(283.197,88.673)
5721	heartbeat	-	-
5721	pass	player=2	target=(279.402,89.935)
5722	heartbeat	-	-
5722	pass	player=2	target=(282.442,91.544)
5723	heartbeat	-	-
5723	pass	player=2	target=(278.620,90.364)
5724	heartbeat	-	-
5724	pass	player=2	target=(274.871,89.777)
5725	heartbeat	-	-
5725	pass	player=2	target=(278.863,90.024)
5726	heartbeat	-	-
5726	pass	player=2	target=(274.982,89.054)
5727	heartbeat	-	-
5727	pass	player=2	target=(272.509,92.198)
5728	heartbeat	-	-
5728	pass	player=2	target=(274.245,88.594)
5729	heartbeat	-	-
5729	pass	player=2	target=(270.625,90.297)
5730	heartbeat	-	-
5730	pass	player=2	target=(272.242,93.502)
5731	heartbeat	-	-
5731	pass	player=2	target=(269.470,90.619)
5732	heartbeat	-	-
5732	pass	player=2	target=(265.483,90.298)
5733	heartbeat	-	-
5733	pass	player=2	target=(266.533,91.435)
5734	heartbeat	-	-
5734	pass	player=2	target=(263.048,93.399)
5735	heartbeat	-	-
5735	pass	player=2	target=(265.126,89.981)
5736	heartbeat	-	-
5736	pass	player=2	target=(262.190,92.698)
5737	heartbeat	-	-
5737	pass	player=2	target=(261.122,95.414)
5738	heartbeat	-	-
5738	pass	player=2	target=(259.407,91.800)
5739	heartbeat	-	-
5739	pass	player=2	target=(258.527,95.702)
5740	heartbeat	-	-
5740	pass	player=2	target=(257.622,91.806)
5741	heartbeat	-	-
5741	pass	player=2	target=(255.485,95.188)
5742	heartbeat	-	-
5742	pass	player=2	target=(254.688,91.268)
5743	heartbeat	-	-
5743	pass	player=2	target=(254.660,95.268)
5744	heartbeat	-	-
5744	pass	player=2	target=(251.027,93.594)
5745	heartbeat	-	-
5745	pass	player=2	target=(252.780,97.189)
5746	heartbeat	-	-
5746	pass	player=2	target=(249.571,94.802)
5747	heartbeat	-	-
5747	pass	player=2	target=(246.216,92.624)
5748	heartbeat	-	-
5748	pass	player=2	target=(247.619,96.370)
5749	heartbeat	-	-
5749	pass	player=2	target=(244.438,93.945)
5750	heartbeat	-	-
5750	pass	player=2	target=(243.232,97.137)
5751	heartbeat	-	-
5751	pass	player=2	target=(242.745,93.166)
5752	heartbeat	-	-
5752	pass	player=2	target=(240.530,96.497)
5753	heartbeat	-	-
5753	pass	player=2	target=(242.129,98.092)
5754	heartbeat	-	-
5754	pass	player=2	target=(238.409,96.623)
5755	heartbeat	-	-
5755	pass	player=2	target=(236.045,98.467)
5756	heartbeat	-	-
5756	pass	player=2	target=(238.154,95.069)
5757	heartbeat	-	-
5757	pass	player=2	target=(236.131,98.520)
5758	heartbeat	-	-
5758	pass	player=2	target=(233.977,100.316)
5759	heartbeat	-	-
5759	pass	player=2	target=(236.681,97.369)
5760	heartbeat	-	-
5760	pass	player=2	target=(233.521,99.822)
5761	heartbeat	-	-
5761	pass	player=2	target=(229.736,101.116)
5762	heartbeat	-	-
5762	pass	player=2	target=(231.028,97.330)
5763	heartbeat	-	-
5763	pass	player=2	target=(229.116,100.844)
5764	heartbeat	-	-
5764	pass	player=2	target=(225.941,98.410)
5765	heartbeat	-	-
5765	pass	player=2	target=(226.766,102.324)
5766	heartbeat	-	-
5766	pass	player=2	target=(224.466,99.052)
5767	heartbeat	-	-
5767	pass	player=2	target=(224.545,103.051)
5768	heartbeat	-	-
5768	pass	player=2	target=(221.854,100.092)
5769	heartbeat	-	-
5769	pass	player=2	target=(222.197,104.077)
5770	heartbeat	-	-
5770	pass	player=2	target=(220.146,100.643)
5771	heartbeat	-	-
5771	pass	player=2	target=(217.192,100.893)
5772	heartbeat	-	-
5772	pass	player=2	target=(221.164,100.420)
5773	heartbeat	-	-
5773	pass	player=2	target=(218.384,101.213)
5774	heartbeat	-	-
5774	pass	player=2	target=(221.876,99.262)
5775	heartbeat	-	-
5775	pass	player=2	target=(218.020,100.323)
5776	heartbeat	-	-
5776	pass	player=2	target=(222.019,100.239)
5777	heartbeat	-	-
5777	pass	player=2	target=(218.021,100.369)
5778	heartbeat	-	-
5778	pass	player=2	target=(221.709,98.820)
5779	heartbeat	-	-
5779	pass	player=2	target=(217.782,99.581)
5780	heartbeat	-	-
5781	heartbeat	-	-
5781	pass	player=2	target=(215.675,96.400)
5782	heartbeat	-	-
5782	pass	player=2	target=(219.586,97.241)
5783	heartbeat	-	-
5783	pass	player=2	target=(217.852,93.636)
5784	heartbeat	-	-
5784	pass	player=2	target=(220.184,92.815)
5785	heartbeat	-	-
5785	pass	player=2	target=(217.187,90.166)
5786	heartbeat	-	-
5786	pass	player=2	target=(217.612,86.189)
5787	heartbeat	-	-
5787	pass	player=2	target=(216.022,84.738)
5788	heartbeat	-	-
5788	pass	player=2	target=(217.507,81.024)
5789	heartbeat	-	-
5789	pass	player=0	target=(601.000,272.024)
5789	pass	player=0	target=(213.516,80.751)
5790	heartbeat	-	-
5791	heartbeat	-	-
5791	pass	player=2	target=(206.544,83.372)
5792	heartbeat	-	-
5793	heartbeat	-	-
5793	pass	player=0	target=(601.000,271.385)
5793	pass	player=0	target=(109.458,253.259)
5794	heartbeat	-	-
5795	heartbeat	-	-
5796	heartbeat	-	-
5797	heartbeat	-	-
5798	heartbeat	-	-
5799	heartbeat	-	-
5800	heartbeat	-	-
5801	heartbeat	-	-
5802	heartbeat	-	-
5803	heartbeat	-	-
5804	heartbeat	-	-
5805	heartbeat	-	-
5806	heartbeat	-	-
5807	heartbeat	-	-
5808	heartbeat	-	-
5809	heartbeat	-	-
5810	heartbeat	-	-
5811	heartbeat	-	-
5811	pass	player=3	target=(175.029,134.975)
5812	heartbeat	-	-
5813	heartbeat	-	-
